true,animals,cities,companies,elements,facts,generated,inventions
0.7698897,0.72280073,0.71221745,0.6706866,0.63628775,0.71171737,0.81469154,0.7055367
0.81191057,0.78788495,0.72908163,0.6721115,0.691684,0.81737566,0.8391089,0.7307637
0.79496175,0.7569017,0.7049841,0.65956783,0.70912826,0.8005569,0.8004516,0.71030205
0.8250877,0.8028622,0.7423621,0.6840523,0.7009768,0.8184427,0.8370874,0.7228799
0.83171356,0.76515293,0.7454753,0.72343755,0.7348116,0.8049574,0.8316635,0.7407
0.84780544,0.7340354,0.82731146,0.7426554,0.6742795,0.7800602,0.9115402,0.7326336
0.7978412,0.7439368,0.75672984,0.6709795,0.6419451,0.7461755,0.86128175,0.74036777
0.7916055,0.74429494,0.76369935,0.66609484,0.6270882,0.750909,0.873525,0.7028917
0.73409176,0.562984,0.72988653,0.690586,0.57833874,0.6414218,0.79824305,0.64906263
0.71989644,0.6532699,0.711946,0.5904423,0.6005542,0.7183685,0.75082195,0.67613363
0.74224275,0.6406323,0.73488057,0.66944456,0.5724989,0.6586899,0.8271272,0.64394706
0.8082653,0.71567905,0.78882426,0.69597805,0.64131117,0.743871,0.87284803,0.704298
0.8118961,0.67545366,0.8031571,0.7194435,0.6344899,0.7459104,0.87931085,0.72093797
0.8084035,0.7162545,0.79369026,0.67975074,0.6425586,0.75307924,0.8769711,0.718173
0.7794062,0.70372707,0.7263699,0.64939886,0.6299099,0.73264,0.79909873,0.76659465
0.76559263,0.6306633,0.76503915,0.7119787,0.5898328,0.6678977,0.8458041,0.67269015
0.8345442,0.69092196,0.83801997,0.7262075,0.6708901,0.77693033,0.87571806,0.7402113
0.73109007,0.7151947,0.7104373,0.58804274,0.5871842,0.6779556,0.792075,0.6753077
0.7563899,0.6381616,0.7297168,0.62819886,0.6064275,0.7083187,0.7994696,0.7148123
0.7997597,0.67286015,0.7964518,0.6963496,0.62695396,0.7325044,0.876741,0.7032603
0.7395543,0.6542213,0.7051337,0.6196237,0.60982585,0.71626806,0.77481157,0.6315913
0.80951154,0.67037433,0.8079871,0.73750347,0.6235113,0.72579217,0.8905626,0.7120015
0.83223987,0.6880878,0.8461555,0.7534409,0.65166265,0.741296,0.90104276,0.729725
0.76549846,0.6652717,0.75022364,0.65736365,0.6202991,0.70550305,0.82325506,0.6582755
0.7505146,0.6305833,0.75040907,0.68749523,0.5854,0.6543404,0.8351568,0.6555543
0.847496,0.77575314,0.82491976,0.7367661,0.6810492,0.7649823,0.9129015,0.75748146
0.8373776,0.75137067,0.8155832,0.73980385,0.6793848,0.76271373,0.8833061,0.76615447
0.750852,0.6531334,0.7391108,0.6172721,0.6321162,0.72788286,0.7685707,0.6809234
0.8146245,0.7759321,0.7898302,0.69804823,0.6533718,0.75335836,0.8601901,0.7317747
0.8329917,0.80688334,0.7813349,0.6787193,0.6954836,0.81298614,0.85272616,0.75516105
0.6033124,0.5957442,0.6129371,0.47516412,0.47929597,0.55788803,0.69412136,0.5406599
0.74788284,0.5914575,0.7484846,0.69777465,0.5949681,0.66719794,0.77008384,0.6861399
0.7234083,0.63878274,0.71096957,0.6482477,0.56078416,0.6487758,0.8151698,0.62031984
0.79467165,0.6684382,0.7856382,0.68579054,0.6393704,0.750142,0.8460651,0.67923844
0.83034325,0.77244514,0.7808372,0.7294528,0.6812763,0.77066183,0.8867233,0.73062855
0.838116,0.77537477,0.78679234,0.7139799,0.6814098,0.78299737,0.8878782,0.78382385
0.81694704,0.71839166,0.8092831,0.7211259,0.6540948,0.7434442,0.89446384,0.7012546
0.79331565,0.73070455,0.778887,0.6768384,0.63433707,0.7311296,0.8767061,0.6785517
0.8166231,0.7232844,0.79707885,0.6984657,0.6562629,0.7642497,0.88953274,0.7068788
0.8276584,0.7447525,0.8078598,0.7199108,0.68059784,0.76415163,0.88034433,0.71993524
0.7661743,0.6347507,0.7704431,0.6948256,0.5996249,0.67766887,0.84775305,0.66653955
0.82063234,0.7669555,0.8025981,0.68478537,0.66671914,0.7722605,0.8646704,0.75148875
0.83117366,0.68189883,0.8496774,0.7472893,0.66273344,0.73615736,0.893308,0.7161813
0.82843876,0.7493042,0.79201776,0.7362331,0.6681193,0.75512844,0.88546026,0.7407849
0.70078766,0.6647465,0.6378039,0.5992841,0.57947433,0.6651299,0.71649563,0.61390066
0.65674853,0.6805295,0.60893524,0.5557714,0.52113235,0.61850035,0.7354431,0.5641408
0.61883986,0.50971526,0.6182343,0.56774044,0.47220057,0.5442427,0.7173308,0.5304291
0.7168079,0.70136327,0.62519085,0.5882385,0.5951851,0.7406621,0.71701765,0.6940607
0.7340583,0.73733854,0.64683914,0.60024863,0.6153499,0.73818845,0.7444297,0.6725335
0.70410347,0.7336477,0.6215998,0.54974115,0.5931744,0.719663,0.70880264,0.66130257
0.7995737,0.75916666,0.7648547,0.6856512,0.6350151,0.7425306,0.83712757,0.73831356
0.6253336,0.51502204,0.64646524,0.57877713,0.47450644,0.5453279,0.69275606,0.54586893
0.71324956,0.7285787,0.59923816,0.6568455,0.57367533,0.6806087,0.7187022,0.6764045
0.7488742,0.63752794,0.71444446,0.6386517,0.6217203,0.69731575,0.7548691,0.67689
0.8320866,0.7576343,0.7717149,0.72320765,0.66914743,0.7939236,0.84283864,0.8034723
0.8535695,0.8689915,0.74239767,0.66234535,0.73418695,0.8691567,0.8131211,0.8030984
0.7845026,0.85171616,0.6562807,0.59348106,0.67200637,0.8100196,0.76072836,0.7186893
0.68583846,0.64953196,0.5579504,0.5554676,0.6555468,0.7049096,0.65228105,0.6157981
0.79590404,0.768862,0.6941731,0.6522784,0.6509594,0.76909673,0.7836625,0.80822
0.7730261,0.83271766,0.6472244,0.60449255,0.6349486,0.78413296,0.7715536,0.7327422
0.7504958,0.7159944,0.6843731,0.59868366,0.6338891,0.72559583,0.7654233,0.7173958
0.8303299,0.7514112,0.76375294,0.72954553,0.68054795,0.7875354,0.87270427,0.75312847
0.7567736,0.6713705,0.70393556,0.645004,0.63238657,0.7236403,0.7850836,0.6830466
0.83607835,0.7418796,0.7638425,0.7117843,0.6799072,0.78867066,0.86522245,0.8205895
0.6951929,0.6048697,0.61737514,0.58134824,0.5667409,0.66416234,0.7262048,0.7007609
0.8219358,0.75992,0.73745537,0.7340836,0.670346,0.77033824,0.8520876,0.7744522
0.7958092,0.76450175,0.7266407,0.69655037,0.6520448,0.73249406,0.83619744,0.72578853
0.6206441,0.55600214,0.5629752,0.5228517,0.50600326,0.601823,0.661011,0.55683815
0.72742784,0.6595688,0.64179724,0.65244406,0.574165,0.7110741,0.7556191,0.6908987
0.7485311,0.6909989,0.6558875,0.67966306,0.5949565,0.71927536,0.7741866,0.7075649
0.7609743,0.59306216,0.7659813,0.72324765,0.5930971,0.65818906,0.82790744,0.67740893
0.8237949,0.8074318,0.7188229,0.70759594,0.7016076,0.7855661,0.8214436,0.7647578
0.71496105,0.61746836,0.67368704,0.6684883,0.58570117,0.64220446,0.7381017,0.6102444
0.7765372,0.69330204,0.727895,0.6466453,0.632856,0.733956,0.79152966,0.7071838
0.75655675,0.6337935,0.77290833,0.65672547,0.6020503,0.6910801,0.8387563,0.6473519
0.566913,0.58834517,0.52477694,0.4838855,0.43444985,0.54330134,0.62090594,0.52456367
0.74338496,0.608317,0.7534395,0.68012214,0.5669065,0.65300596,0.83266747,0.65134513
0.8133289,0.6601652,0.82062876,0.7312531,0.63534236,0.7346934,0.8788534,0.7218118
0.7741246,0.59911567,0.79070526,0.70610905,0.59958696,0.6965352,0.8417096,0.68472314
0.6105161,0.48972163,0.62263286,0.56706846,0.4719836,0.53588367,0.69877076,0.5007116
0.8116044,0.72522104,0.7962967,0.68474734,0.6619769,0.75603014,0.86255157,0.7019131
0.8111242,0.687953,0.7972604,0.70800066,0.652126,0.75937617,0.86601496,0.69567263
0.85170007,0.7396488,0.8381411,0.7444566,0.69706,0.7791686,0.8929788,0.74401027
0.71304494,0.6686408,0.6797246,0.5971285,0.5641132,0.6756717,0.78016615,0.6110852
0.79474926,0.70492333,0.76247746,0.69746363,0.64422953,0.7348932,0.846519,0.6924163
0.81457615,0.69207716,0.7910154,0.713726,0.6476938,0.77294326,0.8588488,0.70253664
0.8301407,0.690736,0.8143718,0.7354648,0.67224216,0.7738106,0.863302,0.7270478
0.69279456,0.6022202,0.6576713,0.55056655,0.5780812,0.6765549,0.7266271,0.66682285
0.8336565,0.73994434,0.8036677,0.7128836,0.6681045,0.7790446,0.8813438,0.737499
0.5279943,0.47910154,0.49934918,0.441712,0.4167266,0.51864684,0.57744443,0.46192238
0.7219283,0.7318707,0.6418159,0.61861837,0.58435416,0.6849529,0.76412714,0.6520122
0.78110456,0.68959856,0.75883293,0.70892465,0.6142286,0.6983727,0.85260886,0.6780581
0.82311714,0.71718496,0.7567272,0.6954499,0.67338115,0.7853651,0.83509576,0.8027686
0.7966709,0.6458405,0.761456,0.7275399,0.6434111,0.7206394,0.8277163,0.7105618
0.7829109,0.6585902,0.73247194,0.6862747,0.6373396,0.7486327,0.79857117,0.72639066
0.7728095,0.6493681,0.7717806,0.7028636,0.5962779,0.6820172,0.85612726,0.67536044
0.68369544,0.5363588,0.7234007,0.6413033,0.5143159,0.5854303,0.77188987,0.5837302
0.7312043,0.72826415,0.6866604,0.62519264,0.5920722,0.6776679,0.7886728,0.6538791
0.69964945,0.5238329,0.7320986,0.64895254,0.5447449,0.61196643,0.76006347,0.612114
0.7425311,0.64410746,0.7380295,0.68247604,0.5818294,0.6629528,0.8026483,0.6439039
0.7962285,0.7473273,0.7787434,0.6656683,0.64410067,0.74675,0.85023487,0.70637643
0.7537909,0.5803156,0.7825449,0.69344836,0.595037,0.6596807,0.810958,0.6734137
0.8570381,0.7891886,0.8214119,0.72856975,0.68317735,0.8165811,0.91937375,0.7800833
0.7505507,0.5950915,0.784481,0.70152366,0.59865236,0.64109814,0.79329914,0.6524235
0.8110453,0.74405134,0.80279946,0.6782524,0.64479494,0.75127286,0.8842498,0.7176546
0.82629424,0.776243,0.6925209,0.68562984,0.70994365,0.80450225,0.7878867,0.8701113
0.49139786,0.42804462,0.44115114,0.39175776,0.37253284,0.4109573,0.4396276,0.6409399
0.81454426,0.731854,0.723761,0.6983848,0.6710255,0.7642129,0.7926495,0.89373624
0.8352015,0.71286,0.7274058,0.7075149,0.70508814,0.78804106,0.80685943,0.88046974
0.54052234,0.5092112,0.49622953,0.43545133,0.4194512,0.46966305,0.50371975,0.6567626
0.5745438,0.5499866,0.531017,0.48411626,0.41773933,0.498204,0.56096613,0.69490343
0.7230686,0.58575666,0.6071838,0.70235866,0.5955265,0.6586309,0.6629671,0.77646804
0.82767415,0.7865684,0.67620134,0.67925465,0.7219128,0.8138744,0.78261673,0.8821001
0.8443193,0.7330351,0.705502,0.7349684,0.75388217,0.7987506,0.7877536,0.8724481
0.7193198,0.63659203,0.65268934,0.5950339,0.58151245,0.637503,0.6608486,0.82981
0.71189356,0.6053481,0.6665926,0.6066906,0.55035865,0.6135236,0.6682063,0.8073391
0.81475294,0.7067292,0.7078129,0.71347,0.66926503,0.77454704,0.78457975,0.8537855
0.3533854,0.2956677,0.33703715,0.28561616,0.24511284,0.27160728,0.30781198,0.48038185
0.5931437,0.4551683,0.54429674,0.49452466,0.48756278,0.5165404,0.52659464,0.7105605
0.82378536,0.72017074,0.6799532,0.67570496,0.7537053,0.8028728,0.7489078,0.8654531
0.790344,0.6425728,0.6651956,0.69614923,0.7080216,0.74897516,0.7210733,0.8540217
0.6887949,0.5566238,0.6052981,0.6344763,0.58544147,0.69815844,0.626201,0.744612
0.5743998,0.5630671,0.53004736,0.47652197,0.41757554,0.5022079,0.55888045,0.6882328
0.78848183,0.7246959,0.64167404,0.6572089,0.66608685,0.7783567,0.7480641,0.86769044
0.75687665,0.66040206,0.62152016,0.65483063,0.633373,0.7415997,0.7134342,0.8176359
0.50988436,0.44072568,0.4607972,0.4151441,0.38153368,0.4192008,0.45926553,0.65873516
0.4135748,0.3528629,0.37810907,0.3317282,0.30621508,0.33227205,0.37187374,0.55295104
0.8307982,0.7525271,0.68617904,0.73228145,0.69965374,0.7984136,0.7857641,0.8736598
0.75252926,0.7761793,0.63343394,0.6119433,0.6118027,0.7395544,0.7452756,0.7585305
0.83768654,0.77526295,0.72425735,0.7030277,0.708287,0.7961699,0.80916536,0.9059916
0.84326017,0.74952334,0.70918417,0.7108147,0.72657144,0.8045944,0.7916119,0.88889146
0.74287754,0.60199773,0.647274,0.6777582,0.6182127,0.6863458,0.6866391,0.79515
0.79756504,0.69262195,0.6536936,0.6955117,0.6970103,0.7750664,0.7401275,0.85758066
0.46401453,0.38504285,0.43543017,0.37355864,0.35129282,0.3723142,0.41547257,0.6064401
0.36280817,0.30316865,0.34074265,0.27757567,0.25823987,0.28997692,0.3220158,0.51036423
0.8114078,0.69350356,0.68734497,0.6809524,0.7146593,0.7901702,0.7529458,0.8678717
0.8150932,0.6939417,0.7186271,0.7094321,0.66410935,0.747191,0.79805577,0.87890947
0.85215104,0.7646079,0.71313053,0.7145138,0.7412317,0.8224279,0.7965497,0.89375365
0.6159606,0.5819249,0.57345533,0.50950384,0.4516849,0.5368737,0.6005826,0.7256511
0.83268815,0.75245506,0.687446,0.7155112,0.7009433,0.80340594,0.78095126,0.8800776
0.79057014,0.7367828,0.6217422,0.61559284,0.76761657,0.79183745,0.71785176,0.81390786
0.7657769,0.7571902,0.5961982,0.63556844,0.6928535,0.7451421,0.72052455,0.8126677
0.8126153,0.7075437,0.68881,0.6737131,0.69410956,0.7868022,0.7631972,0.87571335
0.4310103,0.36227867,0.3839053,0.3649529,0.3259846,0.3421713,0.38251552,0.564345
0.7427808,0.58299124,0.64775306,0.6594894,0.6395111,0.6937486,0.69248027,0.79918754
0.8157675,0.7142794,0.7123631,0.6535177,0.7004119,0.798986,0.7785656,0.84414744
0.83335614,0.74923456,0.7060277,0.6981033,0.7240007,0.81546724,0.7844269,0.89876235
0.7697607,0.6195642,0.66404593,0.68696386,0.66077495,0.7333617,0.71388876,0.85330856
0.83307844,0.7511704,0.7023463,0.7050073,0.7001614,0.78383464,0.79548335,0.8882944
0.8213856,0.74863386,0.69075996,0.69686866,0.67696404,0.8235688,0.7755296,0.87895393
0.7821138,0.658133,0.6647715,0.6585655,0.6714926,0.76623994,0.7238492,0.84486866
0.81375206,0.737591,0.6856345,0.658491,0.7094856,0.78813,0.76811355,0.8543209
0.51857984,0.45869648,0.5012157,0.40809903,0.38824987,0.4522409,0.48098654,0.63179564
0.7175884,0.6417605,0.5976198,0.66312313,0.594823,0.68093026,0.6593019,0.74893
0.80939436,0.72968376,0.6901823,0.6571017,0.6819624,0.7873462,0.7782862,0.8596202
0.80824375,0.74334806,0.70340717,0.6904513,0.6617473,0.74524045,0.80067575,0.85412693
0.7805337,0.7449512,0.6271986,0.67700195,0.67795193,0.7664358,0.73425573,0.822397
0.80163264,0.6668541,0.6965141,0.68677276,0.67374516,0.75307643,0.76193184,0.88367385
0.8226301,0.745854,0.67051065,0.6636791,0.7486446,0.8184439,0.76174664,0.878692
0.635466,0.5809618,0.6022714,0.53157574,0.47516972,0.56031847,0.6068713,0.7463021
0.78772664,0.6420512,0.6764387,0.6759328,0.7006202,0.75483024,0.721526,0.8450071
0.745795,0.6809068,0.6308322,0.59784085,0.6659527,0.80271745,0.6954386,0.8155142
0.8151582,0.6897691,0.6886741,0.7079382,0.6863996,0.77675474,0.76231384,0.8808533
0.8292762,0.75896245,0.6828122,0.70427877,0.7198663,0.79429746,0.7860601,0.88377875
0.8431375,0.7457756,0.74513185,0.6843318,0.7040996,0.8197741,0.8124192,0.87947834
0.7072679,0.532178,0.6726454,0.63998395,0.5672056,0.64319265,0.6894268,0.7532341
0.75710243,0.6224783,0.66698074,0.6816652,0.6280908,0.7231965,0.72271323,0.79434717
0.38864678,0.32719406,0.3625845,0.31360507,0.27604043,0.31408107,0.34781325,0.5343328
0.80209434,0.71882284,0.6803037,0.66956633,0.67324764,0.7744925,0.766456,0.857008
0.37487006,0.31554976,0.35588825,0.2858131,0.27580628,0.30648053,0.32438946,0.5029755
0.5407057,0.52697766,0.4971425,0.4365338,0.40912858,0.46814382,0.51199186,0.64357346
0.8197241,0.68599516,0.74934244,0.7452753,0.64764744,0.73969656,0.8087034,0.8460547
0.820861,0.6892921,0.69315034,0.74112976,0.67881525,0.7711265,0.77239364,0.8717629
0.75558376,0.6039382,0.6479022,0.6723608,0.6254654,0.71255195,0.7149779,0.82417524
0.80465615,0.7020631,0.682786,0.6928313,0.6684927,0.78463405,0.7648409,0.87004024
0.7565217,0.69917595,0.61601305,0.6109241,0.6493378,0.7711773,0.7150579,0.8475181
0.40306333,0.32765862,0.35053045,0.32205915,0.33710828,0.32042187,0.33875665,0.53640646
0.42320967,0.34444106,0.38275233,0.32725313,0.32460296,0.3456967,0.3691106,0.57685816
0.5482917,0.52619857,0.49734727,0.47709587,0.4028544,0.46667698,0.52926815,0.6451673
0.82359385,0.7642957,0.66982436,0.6718106,0.73749864,0.8068768,0.76662695,0.8686671
0.8024612,0.6879988,0.678738,0.69193804,0.66855776,0.79162896,0.7612954,0.8667568
0.51318926,0.4657932,0.4826732,0.41849595,0.37571183,0.43661025,0.4734675,0.6216108
0.81507,0.7247814,0.7239224,0.71522003,0.65280586,0.7497332,0.8134611,0.8704128
0.8461668,0.76942587,0.74137855,0.7143185,0.7076808,0.80358505,0.80984485,0.9114581
0.76946187,0.7027339,0.6546548,0.62719023,0.6686506,0.81310856,0.72505885,0.8387028
0.81298125,0.70490354,0.7297848,0.7364621,0.6546024,0.7390139,0.8049824,0.85096663
0.8011759,0.7977621,0.6377864,0.65836036,0.69807655,0.7873173,0.74974084,0.8387031
0.7856561,0.7279431,0.65533876,0.6517149,0.6604587,0.8041872,0.74962294,0.8724005
0.74293935,0.6426812,0.6585369,0.6312698,0.6476455,0.78528666,0.70590097,0.78682333
0.80538964,0.70248055,0.6788147,0.6780525,0.6827474,0.793522,0.7552521,0.8798535
0.84891874,0.76830715,0.75015044,0.7495612,0.6798054,0.7832412,0.8390648,0.89358044
0.47805604,0.41744536,0.42098847,0.38934922,0.36219022,0.39420968,0.41836363,0.62726784
0.6878729,0.53920084,0.6416018,0.5742242,0.5674647,0.59929156,0.61621475,0.7911449
0.7223109,0.72255516,0.6171348,0.60145116,0.57864463,0.675187,0.7243713,0.7811183
0.4500661,0.38164127,0.41934043,0.35348547,0.34740603,0.3814211,0.39769724,0.59525055
0.78463364,0.6985796,0.6659816,0.640543,0.7054379,0.8072597,0.7271935,0.8606982
0.7103259,0.5998991,0.6636084,0.5875565,0.5737387,0.6244692,0.650951,0.8016685
0.45167518,0.38037392,0.41335815,0.37104344,0.32598615,0.36515516,0.4077594,0.6034149
0.738775,0.6806908,0.59355843,0.61617863,0.6734085,0.72014034,0.6932568,0.7888124
0.41995978,0.36466914,0.39292446,0.3372146,0.29860967,0.33200538,0.38312772,0.5555504
0.7685455,0.7449318,0.6577493,0.6392466,0.6213934,0.73166394,0.7710017,0.8378184
0.7421558,0.7313031,0.5862497,0.63244647,0.61018157,0.7364354,0.71679276,0.7870047
0.8262929,0.7335125,0.68360186,0.6880113,0.7274008,0.8188804,0.75766945,0.8989302
0.86106396,0.81683046,0.77263117,0.7312591,0.69520867,0.82903266,0.8338286,0.87351817
0.76531136,0.7538582,0.6810394,0.65490043,0.6178044,0.7069086,0.7746861,0.7817859
0.33832294,0.34747356,0.25607172,0.27209592,0.31266403,0.28462458,0.2901893,0.4045173
0.7769051,0.6284256,0.6590601,0.6988003,0.69150853,0.7264361,0.7261563,0.80178857
0.79730946,0.69924057,0.6666733,0.68458855,0.67151344,0.7719488,0.755311,0.8694178
0.83538055,0.7427293,0.688679,0.68812454,0.7594285,0.81036127,0.76455384,0.89122653
0.8084992,0.6859663,0.69619983,0.64790314,0.7150481,0.7791916,0.75543857,0.85440904
0.8296186,0.710583,0.71412474,0.72792125,0.73173225,0.78323543,0.76864135,0.86442983
0.8095569,0.7005402,0.74422455,0.72336197,0.6394683,0.7417817,0.8095958,0.8613876
0.57018936,0.4424463,0.52554303,0.4696003,0.46493322,0.4978193,0.5096518,0.67788696
0.80901,0.70833135,0.6675604,0.6718653,0.7417333,0.80066174,0.734226,0.86685324
0.8341075,0.746948,0.6948379,0.7098119,0.70540154,0.81182677,0.7903427,0.8956933
0.7266365,0.6309935,0.60077834,0.6395117,0.6214632,0.6819643,0.6617177,0.7761142
0.47490254,0.40187395,0.43566227,0.38230115,0.36532283,0.3969053,0.4218194,0.6269049
0.82203794,0.74672794,0.6929663,0.68000877,0.6958695,0.80085737,0.77266705,0.8848195
0.79415506,0.67788726,0.6874324,0.68210596,0.68922037,0.79160535,0.7440063,0.86425245
0.4732265,0.41455194,0.44000024,0.39335027,0.3408904,0.3814066,0.43066508,0.6084518
0.8161654,0.7474836,0.6813831,0.680722,0.6983532,0.7974098,0.7796956,0.886577
0.6841647,0.56283844,0.64376163,0.5558861,0.56888145,0.6056583,0.6167085,0.7776249
0.371228,0.32090122,0.3557899,0.28068498,0.271202,0.32019973,0.33152032,0.5026101
0.49854827,0.40158454,0.45937362,0.4203252,0.37019274,0.4096174,0.44202748,0.64540446
0.81257755,0.6663882,0.71858,0.6878996,0.68590254,0.7724229,0.768222,0.87075096
0.8181169,0.7552288,0.69253254,0.6906531,0.6854286,0.82389665,0.77821416,0.87795705
0.82034653,0.7099575,0.6811094,0.72362006,0.70715064,0.7996,0.7534621,0.87664276
0.8106054,0.69420105,0.6781659,0.684597,0.7198163,0.7814076,0.7519574,0.858663
0.7824667,0.70191735,0.68451935,0.6368935,0.68245816,0.81580245,0.74219394,0.83872426
0.81915826,0.7004233,0.7655504,0.710739,0.65780985,0.7774969,0.8050413,0.87528145
0.84940517,0.78005135,0.7235071,0.72735715,0.72993493,0.8049438,0.8046875,0.88663536
0.46995997,0.37813997,0.42628878,0.3941987,0.36186498,0.37725186,0.4169674,0.6281407
0.72610694,0.5995204,0.597431,0.65141284,0.6416917,0.67678064,0.63602316,0.78356695
0.80476516,0.6704736,0.6722622,0.6980716,0.71147394,0.7681699,0.74483764,0.86218697
0.80200446,0.77001655,0.6657491,0.6551182,0.70268977,0.79376704,0.76419395,0.8476266
0.7680415,0.70259583,0.6431613,0.63471305,0.6584314,0.800664,0.7155155,0.8509605
0.60274065,0.48377603,0.5629588,0.50242805,0.48111856,0.52681106,0.5442014,0.71326995
0.82993793,0.7337651,0.7573299,0.70517707,0.6659078,0.77773917,0.82496154,0.8763963
0.7592846,0.6689696,0.6419705,0.62049043,0.66052747,0.7866068,0.70484287,0.83887506
0.79109496,0.70878124,0.6858466,0.6717626,0.6738117,0.7915712,0.75180316,0.84667504
0.69504607,0.56518614,0.6513559,0.5660025,0.5776983,0.6220182,0.61921567,0.79076993
0.8063565,0.74473196,0.7047287,0.6922305,0.6496927,0.7560392,0.7963886,0.86844265
0.7338469,0.6550875,0.63252455,0.57950413,0.6328674,0.7434201,0.6983247,0.80514264
0.5330869,0.46208674,0.51101613,0.4450618,0.3878382,0.45300317,0.4975589,0.6501601
0.42996702,0.3579717,0.3902002,0.3429427,0.321883,0.34280834,0.37746423,0.58446276
0.75906026,0.6137675,0.669039,0.6473516,0.61680317,0.7108462,0.732205,0.83692884
0.51323247,0.42972347,0.4931393,0.409562,0.40266895,0.4566086,0.4656729,0.626976
0.8274171,0.7181951,0.73568624,0.70531803,0.6876997,0.7756407,0.796756,0.875561
0.73018754,0.6216381,0.6132537,0.6447922,0.6306673,0.6973815,0.65492046,0.7457035
0.8325285,0.74285436,0.70987403,0.692428,0.70995533,0.78988993,0.78693104,0.8802265
0.46323556,0.3852099,0.41946858,0.38184053,0.34385195,0.37510586,0.41658062,0.6086421
0.79603887,0.64245486,0.7063862,0.6955637,0.6556569,0.72861207,0.769249,0.85617626
0.7888025,0.6868993,0.66436124,0.6938103,0.66314113,0.7746997,0.741383,0.844895
0.81130403,0.67565286,0.6851518,0.70394695,0.70087284,0.7764708,0.74805886,0.88795465
0.8339638,0.7596913,0.6914109,0.69694424,0.7282823,0.8001528,0.78592956,0.8877234
0.79175746,0.6657152,0.6547474,0.6952557,0.68673617,0.7658913,0.725617,0.85290253
0.82056487,0.77170664,0.72414064,0.69892263,0.6488146,0.76895034,0.8275033,0.8656877
0.5724697,0.5410665,0.53866124,0.47032183,0.40572798,0.49394882,0.5644805,0.69049376
0.3594063,0.29926074,0.34660554,0.283108,0.24751829,0.28199583,0.32500443,0.5001272
0.80740666,0.7711203,0.6650184,0.6551445,0.69423604,0.7933419,0.77057135,0.8578398
0.67212397,0.5474645,0.63821477,0.53828424,0.5429376,0.59950495,0.60730815,0.76970756
0.7644706,0.6564863,0.6829916,0.667395,0.6240319,0.7019645,0.7562109,0.8227755
0.40797347,0.36401385,0.3558748,0.3272485,0.31970656,0.3312525,0.35004565,0.54052126
0.37426272,0.38168466,0.31090766,0.314935,0.3040392,0.32557362,0.341074,0.43330118
0.8107867,0.7773061,0.6721338,0.6599214,0.70855737,0.7933382,0.7760359,0.841637
0.7515017,0.6616128,0.643333,0.61520374,0.6638586,0.7884047,0.68832046,0.8297667
0.61745626,0.5190053,0.5920633,0.51171756,0.47049215,0.53665304,0.5815237,0.72585434
0.6742654,0.5326138,0.6386788,0.5762794,0.5325536,0.5791911,0.6136151,0.7794757
0.8250573,0.7964021,0.67347175,0.66575843,0.7524227,0.80703413,0.76690567,0.844303
0.6535603,0.5779884,0.6064228,0.5394295,0.5266269,0.5749433,0.6045556,0.7616025
0.6625351,0.5457696,0.62860787,0.5435027,0.52736914,0.60311455,0.60389555,0.76913345
0.8265188,0.7452632,0.73986065,0.6831107,0.687554,0.7865355,0.80416334,0.87564456
0.63674253,0.576476,0.60500014,0.5257567,0.48934004,0.570033,0.60684055,0.7199273
0.72801423,0.635571,0.63683176,0.6151072,0.6265225,0.76290834,0.68415475,0.79423434
0.45581564,0.36897093,0.4346614,0.37324715,0.3308335,0.37534347,0.40864488,0.58115244
0.78533715,0.7294274,0.62377584,0.65056676,0.7291976,0.768817,0.72323775,0.8286867
0.7956226,0.73208696,0.6474098,0.63227767,0.7288115,0.7789465,0.7419941,0.85154176
0.8089335,0.72258174,0.6711014,0.68931615,0.685908,0.7942964,0.75879365,0.86831
0.41178536,0.37328827,0.39143628,0.3165177,0.29098114,0.34164688,0.3873358,0.5562445
0.79366064,0.74236417,0.6992551,0.65507454,0.65065,0.79909897,0.7822214,0.8544607
0.8127943,0.6947497,0.730891,0.6972596,0.6580101,0.74828255,0.79753196,0.8639678
0.79212093,0.7040845,0.6546326,0.6631033,0.68129903,0.77586484,0.7414799,0.8548259
0.7413763,0.626803,0.6290828,0.74742544,0.6019914,0.659992,0.6818608,0.7493525
0.8030007,0.70392287,0.6703795,0.66259277,0.69930804,0.78339785,0.7470499,0.8779063
0.81025755,0.69889855,0.73823285,0.6958674,0.68121576,0.765532,0.77813625,0.86118364
0.81022245,0.69663775,0.68264925,0.696941,0.70620805,0.76860416,0.75604606,0.8723875
0.3283689,0.27413476,0.3242459,0.25006843,0.21575376,0.251745,0.30387753,0.46913978
0.45720395,0.41478908,0.41724968,0.3583752,0.33678508,0.38146698,0.4236402,0.61508465
0.3578418,0.31800106,0.33628997,0.26782683,0.25498396,0.2905963,0.32551926,0.50949717
0.65556026,0.48396558,0.5764326,0.6268351,0.5448831,0.596706,0.60080546,0.72765064
0.37280712,0.26290533,0.3602127,0.30475974,0.2639916,0.28714705,0.33304554,0.5294808
0.37672615,0.3194431,0.3591581,0.29235607,0.26057303,0.30026603,0.3440658,0.51654077
0.8056646,0.72488624,0.725958,0.70835614,0.6410881,0.74276704,0.8063427,0.867485
0.83903956,0.7682377,0.69591606,0.70852685,0.717504,0.8134537,0.78669435,0.903813
